ID,日付,本数字1,本数字2,本数字3,本数字4,本数字5,本数字6,ボーナス数字,1等口数,2等口数,3等口数,4等口数,5等口数,1等金額,2等金額,3等金額,4等金額,5等金額,キャリーオーバー,セット球
587,2011/9/5,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,G
588,2011/9/8,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,A
589,2011/9/12,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,H
590,2011/9/15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,F
591,2011/9/19,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,C
592,2011/9/22,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,E
593,2011/9/26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,B
594,2011/9/29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,I
595,2011/10/3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,D
596,2011/10/6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,H
597,2011/10/10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C
598,2011/10/13,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,G
599,2011/10/17,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,F
600,2011/10/20,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,E
601,2011/10/24,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,J
602,2011/10/27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,A
603,2011/10/31,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,B
604,2011/11/3,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,C
605,2011/11/7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,F
606,2011/11/10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,D
607,2011/11/14,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,J
608,2011/11/17,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,I
609,2011/11/21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E
610,2011/11/24,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,H
611,2011/11/28,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,A
612,2011/12/1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,B
613,2011/12/5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,C
614,2011/12/8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,G
615,2011/12/12,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,B
616,2011/12/15,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,G
617,2011/12/19,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,J
618,2011/12/22,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,E
619,2011/12/26,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,C
620,2011/12/29,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,I
621,2012/1/5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,D
622,2012/1/9,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,C
623,2012/1/12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,H
624,2012/1/16,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,F
625,2012/1/19,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,A
626,2012/1/23,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,D
627,2012/1/26,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,J
628,2012/1/30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,A
629,2012/2/2,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,B
630,2012/2/6,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,G
631,2012/2/9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,I
632,2012/2/13,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,E
633,2012/2/16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,F
634,2012/2/20,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,H
635,2012/2/23,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,C
636,2012/2/27,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,D
637,2012/3/1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,B
638,2012/3/5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,G
639,2012/3/8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,J
640,2012/3/12,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,A
641,2012/3/15,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,I
642,2012/3/19,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,E
643,2012/3/22,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,F
644,2012/3/26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,H
645,2012/3/29,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,C
646,2012/4/2,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,D
647,2012/4/5,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,B
648,2012/4/9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,H
649,2012/4/12,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,G
650,2012/4/16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,J
651,2012/4/19,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,E
652,2012/4/23,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,A
653,2012/4/26,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,J
654,2012/4/30,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C
655,2012/5/3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,F
656,2012/5/7,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,I
657,2012/5/10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,B
658,2012/5/14,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,D
659,2012/5/17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,H
660,2012/5/21,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,A
661,2012/5/24,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,G
662,2012/5/28,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,A
663,2012/5/31,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,C
664,2012/6/4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,E
665,2012/6/7,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,I
666,2012/6/11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,D
667,2012/6/14,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,J
668,2012/6/18,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,F
669,2012/6/21,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,B
670,2012/6/25,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,G
671,2012/6/28,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,A
672,2012/7/2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,B
673,2012/7/5,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,H
674,2012/7/9,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,C
675,2012/7/12,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,E
676,2012/7/16,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,F
677,2012/7/19,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,J
678,2012/7/23,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,I
679,2012/7/26,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,G
680,2012/7/30,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,A
681,2012/8/2,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,D
682,2012/8/6,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,B
683,2012/8/9,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,J
684,2012/8/13,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,F
685,2012/8/16,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,H
686,2012/8/20,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,A
687,2012/8/23,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,C
688,2012/8/27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E
689,2012/8/30,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,I
690,2012/9/3,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,B
691,2012/9/6,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,G
692,2012/9/10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,A
693,2012/9/13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,D
694,2012/9/17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,C
695,2012/9/20,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,B
696,2012/9/24,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,J
697,2012/9/27,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,H
698,2012/10/1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,F
699,2012/10/4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,I
700,2012/10/8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,C
701,2012/10/11,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,E
702,2012/10/15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,G
703,2012/10/18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,J
704,2012/10/22,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,D
705,2012/10/25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,A
706,2012/10/29,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,B
707,2012/11/1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,H
708,2012/11/5,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,F
709,2012/11/8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,B
710,2012/11/12,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,A
711,2012/11/15,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,C
712,2012/11/19,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,I
713,2012/11/22,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,E
714,2012/11/26,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,G
715,2012/11/29,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,J
716,2012/12/3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,C
717,2012/12/6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,D
718,2012/12/10,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,H
719,2012/12/13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,A
720,2012/12/17,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,F
721,2012/12/20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,B
722,2012/12/24,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,C
723,2012/12/27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,G
724,2013/1/7,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,I
725,2013/1/10,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,E
726,2013/1/14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,D
727,2013/1/17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,J
728,2013/1/21,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,A
729,2013/1/24,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,H
730,2013/1/28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,F
731,2013/1/31,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,B
732,2013/2/4,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,C
733,2013/2/7,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,E
734,2013/2/11,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,G
735,2013/2/14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,D
736,2013/2/18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,I
737,2013/2/21,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,J
738,2013/2/25,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,I
739,2013/2/28,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,H
740,2013/3/4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,A
741,2013/3/7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,B
742,2013/3/11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,J
743,2013/3/14,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,F
744,2013/3/18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,C
745,2013/3/21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,A
746,2013/3/25,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,G
747,2013/3/28,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,E
748,2013/4/1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,D
749,2013/4/4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,I
750,2013/4/8,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,H
751,2013/4/11,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,J
752,2013/4/15,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,B
753,2013/4/18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,G
754,2013/4/22,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,F
755,2013/4/25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C
756,2013/4/29,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,A
757,2013/5/2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,E
758,2013/5/6,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,J
759,2013/5/9,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,D
760,2013/5/13,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,I
761,2013/5/16,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,A
762,2013/5/20,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,F
763,2013/5/23,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,H
764,2013/5/27,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,B
765,2013/5/30,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,C
766,2013/6/3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,A
767,2013/6/6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,E
768,2013/6/10,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,G
769,2013/6/13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,J
770,2013/6/17,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,I
771,2013/6/20,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,D
772,2013/6/24,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,F
773,2013/6/27,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,B
774,2013/7/1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,H
775,2013/7/4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,E
776,2013/7/8,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,C
777,2013/7/11,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,A
778,2013/7/15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,F
779,2013/7/18,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,G
780,2013/7/22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,A
781,2013/7/25,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,I
782,2013/7/29,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,B
783,2013/8/1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,I
784,2013/8/5,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,D
785,2013/8/8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,H
786,2013/8/12,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,E
787,2013/8/15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,G
788,2013/8/19,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,C
789,2013/8/22,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,J
790,2013/8/26,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,F
791,2013/8/29,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,I
792,2013/9/2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,A
793,2013/9/5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,C
794,2013/9/9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,F
795,2013/9/12,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,H
796,2013/9/16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,B
797,2013/9/19,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,D
798,2013/9/23,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,E
799,2013/9/26,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,G
800,2013/9/30,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,J
801,2013/10/3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,A
802,2013/10/7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,I
803,2013/10/10,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,C
804,2013/10/14,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,F
805,2013/10/17,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,H
806,2013/10/21,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,B
807,2013/10/24,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,E
808,2013/10/28,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,D
809,2013/10/31,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,G
810,2013/11/4,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,A
811,2013/11/7,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,J
812,2013/11/11,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,C
813,2013/11/14,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,I
814,2013/11/18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,F
815,2013/11/21,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,H
816,2013/11/25,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,A
817,2013/11/28,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,E
818,2013/12/2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,B
819,2013/12/5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,A
820,2013/12/9,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,D
821,2013/12/12,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,G
822,2013/12/16,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,C
823,2013/12/19,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,J
824,2013/12/23,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,G
825,2013/12/26,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,F
826,2013/12/30,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,I
827,2014/1/6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,E
828,2014/1/9,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,C
829,2014/1/13,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,J
830,2014/1/16,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,A
831,2014/1/20,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,H
832,2014/1/23,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,D
833,2014/1/27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,B
834,2014/1/30,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,F
835,2014/2/3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,I
836,2014/2/6,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,G
837,2014/2/10,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,E
838,2014/2/13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,C
839,2014/2/17,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,A
840,2014/2/20,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,J
841,2014/2/24,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,H
842,2014/2/27,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,D
843,2014/3/3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,B
844,2014/3/6,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,F
845,2014/3/10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,A
846,2014/3/13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,G
847,2014/3/17,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,I
848,2014/3/20,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,E
849,2014/3/24,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,C
850,2014/3/27,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,D
851,2014/3/31,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,J
852,2014/4/3,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,B
853,2014/4/7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,F
854,2014/4/10,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,H
855,2014/4/14,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,A
856,2014/4/17,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,I
857,2014/4/21,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,G
858,2014/4/24,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,E
859,2014/4/28,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,C
860,2014/5/1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,A
861,2014/5/5,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,J
862,2014/5/8,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,D
863,2014/5/12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,B
864,2014/5/15,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,H
865,2014/5/19,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,F
866,2014/5/22,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,I
867,2014/5/26,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,F
868,2014/5/29,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,G
869,2014/6/2,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,C
870,2014/6/5,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,E
871,2014/6/9,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H
872,2014/6/12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,A
873,2014/6/16,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,B
874,2014/6/19,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,J
875,2014/6/23,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,D
876,2014/6/26,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,I
877,2014/6/30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,A
878,2014/7/3,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,F
879,2014/7/7,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,G
880,2014/7/10,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,C
881,2014/7/14,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,J
